developer,month_year,network,total_commits
piwonskp,May_2023,starknet,10
piwonskp,November_2021,starknet,0
piwonskp,November_2022,starknet,0
piwonskp,November_2023,starknet,0
piwonskp,October_2021,starknet,0
piwonskp,October_2022,starknet,2
piwonskp,October_2023,starknet,0
piwonskp,September_2022,starknet,0
piwonskp,September_2023,starknet,0
pjserol,December_2023,starknet,0
pjserol,February_2024,starknet,0
pjserol,January_2024,starknet,0
pjserol,March_2024,starknet,0
pjserol,November_2023,starknet,1
pjserol,October_2023,starknet,0
pjserol,September_2023,starknet,0
pjvperes,February_2024,starknet,20
pjvperes,March_2024,starknet,0
plushkinv,December_2023,starknet,0
plushkinv,February_2024,starknet,0
plushkinv,January_2024,starknet,0
plushkinv,March_2024,starknet,0
plushkinv,November_2023,starknet,1
plushkinv,October_2023,starknet,2
plushkinv,September_2023,starknet,1
plutoegg,April_2022,starknet,0
plutoegg,April_2023,starknet,0
plutoegg,August_2022,starknet,0
plutoegg,August_2023,starknet,0
plutoegg,December_2021,starknet,1
plutoegg,December_2022,starknet,0
plutoegg,December_2023,starknet,0
plutoegg,February_2022,starknet,0
plutoegg,February_2023,starknet,0
plutoegg,February_2024,starknet,0
plutoegg,January_2022,starknet,0
plutoegg,January_2023,starknet,0
plutoegg,January_2024,starknet,0
plutoegg,July_2022,starknet,0
plutoegg,July_2023,starknet,0
plutoegg,June_2022,starknet,0
plutoegg,June_2023,starknet,0
plutoegg,March_2022,starknet,0
plutoegg,March_2023,starknet,0
plutoegg,March_2024,starknet,0
plutoegg,May_2022,starknet,0
plutoegg,May_2023,starknet,0
plutoegg,November_2022,starknet,0
plutoegg,November_2023,starknet,0
plutoegg,October_2022,starknet,0
plutoegg,October_2023,starknet,0
plutoegg,September_2022,starknet,0
plutoegg,September_2023,starknet,0
pmuens,April_2023,starknet,0
pmuens,August_2022,starknet,0
pmuens,August_2023,starknet,0
pmuens,December_2022,starknet,0
pmuens,December_2023,starknet,0
pmuens,February_2023,starknet,0
pmuens,February_2024,starknet,0
pmuens,January_2023,starknet,0
pmuens,January_2024,starknet,0
pmuens,July_2022,starknet,109
pmuens,July_2023,starknet,0
pmuens,June_2022,starknet,43
pmuens,June_2023,starknet,0
pmuens,March_2023,starknet,0
pmuens,March_2024,starknet,0
pmuens,May_2023,starknet,0
pmuens,November_2022,starknet,0
pmuens,November_2023,starknet,0
pmuens,October_2022,starknet,0
pmuens,October_2023,starknet,0
pmuens,September_2022,starknet,0
pmuens,September_2023,starknet,0
polypox,December_2023,starknet,0
polypox,February_2024,starknet,0
polypox,January_2024,starknet,0
polypox,March_2024,starknet,0
polypox,November_2023,starknet,6
ponderingdemocritus,April_2020,starknet,0
ponderingdemocritus,April_2021,starknet,0
ponderingdemocritus,April_2022,starknet,35
ponderingdemocritus,April_2023,starknet,45
ponderingdemocritus,August_2020,starknet,0
ponderingdemocritus,August_2021,starknet,0
ponderingdemocritus,August_2022,starknet,8
ponderingdemocritus,August_2023,starknet,51
ponderingdemocritus,December_2020,starknet,0
ponderingdemocritus,December_2021,starknet,7
ponderingdemocritus,December_2022,starknet,6
ponderingdemocritus,December_2023,starknet,25
ponderingdemocritus,February_2021,starknet,0
ponderingdemocritus,February_2022,starknet,10
ponderingdemocritus,February_2023,starknet,44
ponderingdemocritus,February_2024,starknet,13
ponderingdemocritus,January_2021,starknet,0
ponderingdemocritus,January_2022,starknet,10
ponderingdemocritus,January_2023,starknet,6
ponderingdemocritus,January_2024,starknet,18
ponderingdemocritus,July_2020,starknet,0
ponderingdemocritus,July_2021,starknet,0
ponderingdemocritus,July_2022,starknet,3
ponderingdemocritus,July_2023,starknet,75
ponderingdemocritus,June_2020,starknet,0
ponderingdemocritus,June_2021,starknet,0
ponderingdemocritus,June_2022,starknet,61
ponderingdemocritus,June_2023,starknet,92
ponderingdemocritus,March_2020,starknet,0
ponderingdemocritus,March_2021,starknet,0
ponderingdemocritus,March_2022,starknet,52
ponderingdemocritus,March_2023,starknet,9
ponderingdemocritus,March_2024,starknet,22
ponderingdemocritus,May_2020,starknet,0
ponderingdemocritus,May_2021,starknet,0
ponderingdemocritus,May_2022,starknet,82
ponderingdemocritus,May_2023,starknet,42
ponderingdemocritus,November_2020,starknet,0
ponderingdemocritus,November_2021,starknet,1
ponderingdemocritus,November_2022,starknet,1
ponderingdemocritus,November_2023,starknet,17
ponderingdemocritus,October_2020,starknet,0
ponderingdemocritus,October_2021,starknet,0
ponderingdemocritus,October_2022,starknet,3
ponderingdemocritus,October_2023,starknet,16
ponderingdemocritus,September_2020,starknet,0
ponderingdemocritus,September_2021,starknet,0
ponderingdemocritus,September_2022,starknet,15
ponderingdemocritus,September_2023,starknet,16
porksausage180,December_2023,starknet,0
porksausage180,February_2024,starknet,0
porksausage180,January_2024,starknet,0
porksausage180,March_2024,starknet,0
porksausage180,November_2023,starknet,10
potti,April_2023,starknet,1
potti,August_2023,starknet,0
potti,December_2023,starknet,0
potti,February_2024,starknet,0
potti,January_2024,starknet,0
potti,July_2023,starknet,0
potti,June_2023,starknet,0
potti,March_2024,starknet,0
potti,May_2023,starknet,0
potti,November_2023,starknet,0
potti,October_2023,starknet,0
potti,September_2023,starknet,0
prachi00,April_2020,starknet,0
prachi00,April_2021,starknet,0
prachi00,April_2022,starknet,52
prachi00,April_2023,starknet,96
prachi00,August_2019,starknet,0
prachi00,August_2020,starknet,0
prachi00,August_2021,starknet,3
prachi00,August_2022,starknet,51
prachi00,August_2023,starknet,2
prachi00,December_2019,starknet,0
prachi00,December_2020,starknet,0
prachi00,December_2021,starknet,39
prachi00,December_2022,starknet,48
prachi00,December_2023,starknet,0
prachi00,February_2020,starknet,0
prachi00,February_2021,starknet,0
prachi00,February_2022,starknet,33
prachi00,February_2023,starknet,50
prachi00,February_2024,starknet,10
prachi00,January_2020,starknet,0
prachi00,January_2021,starknet,0
prachi00,January_2022,starknet,86
prachi00,January_2023,starknet,111
prachi00,January_2024,starknet,11
prachi00,July_2020,starknet,0
prachi00,July_2021,starknet,0
prachi00,July_2022,starknet,94
prachi00,July_2023,starknet,15
prachi00,June_2020,starknet,0
prachi00,June_2021,starknet,0
prachi00,June_2022,starknet,61
prachi00,June_2023,starknet,24
prachi00,March_2020,starknet,0
prachi00,March_2021,starknet,0
prachi00,March_2022,starknet,31
prachi00,March_2023,starknet,90
prachi00,March_2024,starknet,12
prachi00,May_2020,starknet,0
prachi00,May_2021,starknet,0
prachi00,May_2022,starknet,34
prachi00,May_2023,starknet,38
prachi00,November_2019,starknet,0
prachi00,November_2020,starknet,0
prachi00,November_2021,starknet,4
prachi00,November_2022,starknet,43
prachi00,November_2023,starknet,1
prachi00,October_2019,starknet,0
prachi00,October_2020,starknet,0
prachi00,October_2021,starknet,3
prachi00,October_2022,starknet,51
prachi00,October_2023,starknet,50
prachi00,September_2019,starknet,0
prachi00,September_2020,starknet,0
prachi00,September_2021,starknet,30
prachi00,September_2022,starknet,17
prachi00,September_2023,starknet,2
prajwal27,April_2023,starknet,0
prajwal27,August_2022,starknet,25
prajwal27,August_2023,starknet,0
prajwal27,December_2022,starknet,5
prajwal27,December_2023,starknet,0
prajwal27,February_2023,starknet,0
prajwal27,February_2024,starknet,0
prajwal27,January_2023,starknet,0
prajwal27,January_2024,starknet,0
prajwal27,July_2022,starknet,21
prajwal27,July_2023,starknet,0
prajwal27,June_2022,starknet,0
prajwal27,June_2023,starknet,0
prajwal27,March_2023,starknet,0
prajwal27,March_2024,starknet,0
prajwal27,May_2023,starknet,0
prajwal27,November_2022,starknet,20
prajwal27,November_2023,starknet,0
prajwal27,October_2022,starknet,0
prajwal27,October_2023,starknet,0
prajwal27,September_2022,starknet,0
prajwal27,September_2023,starknet,0
preposition17,August_2023,starknet,25
preposition17,December_2023,starknet,9
preposition17,February_2024,starknet,0
preposition17,January_2024,starknet,0
preposition17,March_2024,starknet,0
preposition17,November_2023,starknet,90
preposition17,October_2023,starknet,27
preposition17,September_2023,starknet,84
preschian,April_2020,starknet,0
preschian,April_2021,starknet,0
preschian,April_2022,starknet,14
preschian,April_2023,starknet,58
preschian,August_2019,starknet,0
preschian,August_2020,starknet,0
preschian,August_2021,starknet,0
preschian,August_2022,starknet,182
preschian,August_2023,starknet,131
preschian,December_2019,starknet,0
preschian,December_2020,starknet,0
preschian,December_2021,starknet,0
preschian,December_2022,starknet,36
preschian,December_2023,starknet,32
preschian,February_2020,starknet,0
preschian,February_2021,starknet,0
preschian,February_2022,starknet,0
preschian,February_2023,starknet,84
preschian,February_2024,starknet,57
preschian,January_2020,starknet,0
preschian,January_2021,starknet,0
preschian,January_2022,starknet,0
preschian,January_2023,starknet,151
preschian,January_2024,starknet,112
preschian,July_2020,starknet,0
preschian,July_2021,starknet,0
preschian,July_2022,starknet,61
preschian,July_2023,starknet,12
preschian,June_2020,starknet,0
preschian,June_2021,starknet,0
preschian,June_2022,starknet,0
preschian,June_2023,starknet,69
preschian,March_2020,starknet,0
preschian,March_2021,starknet,0
preschian,March_2022,starknet,131
preschian,March_2023,starknet,74
preschian,March_2024,starknet,36
preschian,May_2020,starknet,0
preschian,May_2021,starknet,0
preschian,May_2022,starknet,0
preschian,May_2023,starknet,83
preschian,November_2019,starknet,0
preschian,November_2020,starknet,0
preschian,November_2021,starknet,0
preschian,November_2022,starknet,52
preschian,November_2023,starknet,94
preschian,October_2019,starknet,0
preschian,October_2020,starknet,0
preschian,October_2021,starknet,0
preschian,October_2022,starknet,61
preschian,October_2023,starknet,161
preschian,September_2019,starknet,0
preschian,September_2020,starknet,0
preschian,September_2021,starknet,0
preschian,September_2022,starknet,58
preschian,September_2023,starknet,54
princearoragithub,April_2022,starknet,0
princearoragithub,April_2023,starknet,1
princearoragithub,August_2022,starknet,0
princearoragithub,August_2023,starknet,0
princearoragithub,December_2021,starknet,1
princearoragithub,December_2022,starknet,0
princearoragithub,December_2023,starknet,0
princearoragithub,February_2022,starknet,0
princearoragithub,February_2023,starknet,0
princearoragithub,February_2024,starknet,2
princearoragithub,January_2022,starknet,2
princearoragithub,January_2023,starknet,0
princearoragithub,January_2024,starknet,1
princearoragithub,July_2022,starknet,1
princearoragithub,July_2023,starknet,0
princearoragithub,June_2022,starknet,0
princearoragithub,June_2023,starknet,0
princearoragithub,March_2022,starknet,0
princearoragithub,March_2023,starknet,3
princearoragithub,March_2024,starknet,0
princearoragithub,May_2022,starknet,0
princearoragithub,May_2023,starknet,0
princearoragithub,November_2021,starknet,1
princearoragithub,November_2022,starknet,2
princearoragithub,November_2023,starknet,0
princearoragithub,October_2022,starknet,0
princearoragithub,October_2023,starknet,0
princearoragithub,September_2022,starknet,1
princearoragithub,September_2023,starknet,0
princeibs,February_2024,starknet,5
princeibs,January_2024,starknet,7
princeibs,March_2024,starknet,5
printfjoby,April_2023,starknet,0
printfjoby,August_2023,starknet,0
printfjoby,December_2023,starknet,0
printfjoby,February_2023,starknet,0
printfjoby,February_2024,starknet,0
printfjoby,January_2023,starknet,0
printfjoby,January_2024,starknet,0
printfjoby,July_2023,starknet,0
printfjoby,June_2023,starknet,0
printfjoby,March_2023,starknet,12
printfjoby,March_2024,starknet,0
printfjoby,May_2023,starknet,0
printfjoby,November_2023,starknet,0
printfjoby,October_2023,starknet,0
printfjoby,September_2023,starknet,0
prix0007,April_2023,starknet,0
prix0007,August_2022,starknet,0
prix0007,August_2023,starknet,17
prix0007,December_2022,starknet,0
prix0007,December_2023,starknet,0
prix0007,February_2023,starknet,0
prix0007,February_2024,starknet,0
prix0007,January_2023,starknet,15
prix0007,January_2024,starknet,0
prix0007,July_2022,starknet,0
prix0007,July_2023,starknet,27
prix0007,June_2022,starknet,0
prix0007,June_2023,starknet,33
prix0007,March_2023,starknet,0
prix0007,March_2024,starknet,4
prix0007,May_2022,starknet,0
prix0007,May_2023,starknet,6
prix0007,November_2022,starknet,0
prix0007,November_2023,starknet,4
prix0007,October_2022,starknet,0
prix0007,October_2023,starknet,15
prix0007,September_2022,starknet,0
prix0007,September_2023,starknet,35
protonpopsicle,March_2024,starknet,4
prtk418,August_2023,starknet,0
prtk418,December_2023,starknet,0
prtk418,February_2024,starknet,0
prtk418,January_2024,starknet,0
prtk418,July_2023,starknet,0
prtk418,March_2024,starknet,2
prtk418,November_2023,starknet,0
prtk418,October_2023,starknet,0
prtk418,September_2023,starknet,0
prury,April_2020,starknet,0
prury,April_2021,starknet,0
prury,April_2022,starknet,0
prury,April_2023,starknet,0
prury,August_2019,starknet,0
prury,August_2020,starknet,0
prury,August_2021,starknet,0
prury,August_2022,starknet,0
prury,August_2023,starknet,15
prury,December_2019,starknet,0
prury,December_2020,starknet,0
prury,December_2021,starknet,0
prury,December_2022,starknet,0
prury,December_2023,starknet,33
prury,February_2020,starknet,0
prury,February_2021,starknet,0
prury,February_2022,starknet,0
prury,February_2023,starknet,0
prury,February_2024,starknet,28
prury,January_2020,starknet,0
prury,January_2021,starknet,0
prury,January_2022,starknet,0
prury,January_2023,starknet,0
prury,January_2024,starknet,8
prury,July_2020,starknet,0
prury,July_2021,starknet,0
prury,July_2022,starknet,0
prury,July_2023,starknet,0
prury,June_2020,starknet,0
prury,June_2021,starknet,0
prury,June_2022,starknet,0
prury,June_2023,starknet,0
prury,March_2020,starknet,0
prury,March_2021,starknet,0
prury,March_2022,starknet,0
prury,March_2023,starknet,0
prury,March_2024,starknet,48
prury,May_2020,starknet,0
prury,May_2021,starknet,0
prury,May_2022,starknet,0
prury,May_2023,starknet,0
prury,November_2019,starknet,0
prury,November_2020,starknet,0
prury,November_2021,starknet,0
prury,November_2022,starknet,0
prury,November_2023,starknet,56
prury,October_2019,starknet,0
prury,October_2020,starknet,0
prury,October_2021,starknet,0
prury,October_2022,starknet,0
prury,October_2023,starknet,88
prury,September_2019,starknet,0
prury,September_2020,starknet,0
prury,September_2021,starknet,0
prury,September_2022,starknet,0
prury,September_2023,starknet,90
pscott,April_2021,starknet,0
pscott,April_2022,starknet,3
pscott,April_2023,starknet,0
pscott,August_2021,starknet,1
pscott,August_2022,starknet,8
pscott,August_2023,starknet,21
pscott,December_2020,starknet,0
pscott,December_2021,starknet,2
pscott,December_2022,starknet,17
pscott,December_2023,starknet,0
pscott,February_2021,starknet,0
pscott,February_2022,starknet,3
pscott,February_2023,starknet,0
pscott,February_2024,starknet,0
pscott,January_2021,starknet,3
pscott,January_2022,starknet,2
pscott,January_2023,starknet,0
pscott,January_2024,starknet,0
pscott,July_2021,starknet,0
pscott,July_2022,starknet,4
pscott,July_2023,starknet,4
pscott,June_2021,starknet,0
pscott,June_2022,starknet,1
pscott,June_2023,starknet,0
pscott,March_2021,starknet,0
pscott,March_2022,starknet,4
pscott,March_2023,starknet,0
pscott,March_2024,starknet,0
pscott,May_2021,starknet,0
pscott,May_2022,starknet,13
pscott,May_2023,starknet,0
pscott,November_2020,starknet,0
pscott,November_2021,starknet,9
pscott,November_2022,starknet,10
pscott,November_2023,starknet,0
pscott,October_2020,starknet,0
pscott,October_2021,starknet,16
pscott,October_2022,starknet,5
pscott,October_2023,starknet,17
pscott,September_2021,starknet,0
pscott,September_2022,starknet,7
pscott,September_2023,starknet,11
psx18,December_2023,starknet,0
psx18,February_2024,starknet,0
psx18,January_2024,starknet,0
psx18,March_2024,starknet,0
psx18,November_2023,starknet,10
ptisserand,April_2022,starknet,0
ptisserand,April_2023,starknet,6
ptisserand,August_2022,starknet,2
ptisserand,August_2023,starknet,3
ptisserand,December_2021,starknet,0
ptisserand,December_2022,starknet,29
ptisserand,December_2023,starknet,13
ptisserand,February_2022,starknet,0
ptisserand,February_2023,starknet,28
ptisserand,February_2024,starknet,1
ptisserand,January_2022,starknet,0
ptisserand,January_2023,starknet,37
ptisserand,January_2024,starknet,0
ptisserand,July_2022,starknet,6
ptisserand,July_2023,starknet,105
ptisserand,June_2022,starknet,0
ptisserand,June_2023,starknet,6
ptisserand,March_2022,starknet,0
ptisserand,March_2023,starknet,24
ptisserand,March_2024,starknet,2
ptisserand,May_2022,starknet,0
ptisserand,May_2023,starknet,11
ptisserand,November_2021,starknet,0
ptisserand,November_2022,starknet,21
ptisserand,November_2023,starknet,0
ptisserand,October_2021,starknet,0
ptisserand,October_2022,starknet,29
ptisserand,October_2023,starknet,1
ptisserand,September_2021,starknet,0
ptisserand,September_2022,starknet,1
ptisserand,September_2023,starknet,7
