developer,month_year,network,total_commits,dev_classification
brozorec,December_2021,starknet,0,Dev who was inactive
brozorec,December_2022,starknet,0,Dev who was inactive
brozorec,December_2023,starknet,0,Dev who was inactive
brozorec,February_2022,starknet,9,Dev who merged between 2 and 9 commits
brozorec,February_2023,starknet,0,Dev who was inactive
brozorec,February_2024,starknet,0,Dev who was inactive
brozorec,January_2022,starknet,0,Dev who was inactive
brozorec,January_2023,starknet,0,Dev who was inactive
brozorec,January_2024,starknet,0,Dev who was inactive
brozorec,July_2022,starknet,0,Dev who was inactive
brozorec,July_2023,starknet,0,Dev who was inactive
brozorec,June_2022,starknet,0,Dev who was inactive
brozorec,June_2023,starknet,0,Dev who was inactive
brozorec,March_2022,starknet,0,Dev who was inactive
brozorec,March_2023,starknet,0,Dev who was inactive
brozorec,May_2022,starknet,0,Dev who was inactive
brozorec,May_2023,starknet,0,Dev who was inactive
brozorec,November_2022,starknet,0,Dev who was inactive
brozorec,November_2023,starknet,0,Dev who was inactive
brozorec,October_2022,starknet,0,Dev who was inactive
brozorec,October_2023,starknet,0,Dev who was inactive
brozorec,September_2022,starknet,0,Dev who was inactive
brozorec,September_2023,starknet,0,Dev who was inactive
btchip,April_2023,starknet,0,Dev who was inactive
btchip,August_2023,starknet,0,Dev who was inactive
btchip,December_2022,starknet,0,Dev who was inactive
btchip,December_2023,starknet,0,Dev who was inactive
btchip,February_2023,starknet,0,Dev who was inactive
btchip,February_2024,starknet,0,Dev who was inactive
btchip,January_2023,starknet,0,Dev who was inactive
btchip,January_2024,starknet,0,Dev who was inactive
btchip,July_2023,starknet,0,Dev who was inactive
btchip,June_2023,starknet,0,Dev who was inactive
btchip,March_2023,starknet,0,Dev who was inactive
btchip,May_2023,starknet,0,Dev who was inactive
btchip,November_2022,starknet,2,Dev who merged between 2 and 9 commits
btchip,November_2023,starknet,0,Dev who was inactive
btchip,October_2023,starknet,0,Dev who was inactive
btchip,September_2023,starknet,0,Dev who was inactive
buba-ru,December_2023,starknet,0,Dev who was inactive
buba-ru,February_2024,starknet,0,Dev who was inactive
buba-ru,January_2024,starknet,0,Dev who was inactive
buba-ru,November_2023,starknet,6,Dev who merged between 2 and 9 commits
buldazer23,April_2022,starknet,0,Dev who was inactive
buldazer23,April_2023,starknet,0,Dev who was inactive
buldazer23,August_2022,starknet,0,Dev who was inactive
buldazer23,August_2023,starknet,0,Dev who was inactive
buldazer23,December_2022,starknet,0,Dev who was inactive
buldazer23,December_2023,starknet,0,Dev who was inactive
buldazer23,February_2022,starknet,0,Dev who was inactive
buldazer23,February_2023,starknet,0,Dev who was inactive
buldazer23,February_2024,starknet,0,Dev who was inactive
buldazer23,January_2023,starknet,0,Dev who was inactive
buldazer23,January_2024,starknet,0,Dev who was inactive
buldazer23,July_2022,starknet,0,Dev who was inactive
buldazer23,July_2023,starknet,0,Dev who was inactive
buldazer23,June_2022,starknet,0,Dev who was inactive
buldazer23,June_2023,starknet,0,Dev who was inactive
buldazer23,March_2022,starknet,0,Dev who was inactive
buldazer23,March_2023,starknet,0,Dev who was inactive
buldazer23,May_2022,starknet,0,Dev who was inactive
buldazer23,May_2023,starknet,0,Dev who was inactive
buldazer23,November_2022,starknet,0,Dev who was inactive
buldazer23,November_2023,starknet,2,Dev who merged between 2 and 9 commits
buldazer23,October_2022,starknet,0,Dev who was inactive
buldazer23,October_2023,starknet,0,Dev who was inactive
buldazer23,September_2022,starknet,0,Dev who was inactive
buldazer23,September_2023,starknet,0,Dev who was inactive
burakinkaya,April_2023,starknet,0,Dev who was inactive
burakinkaya,August_2023,starknet,0,Dev who was inactive
burakinkaya,December_2022,starknet,0,Dev who was inactive
burakinkaya,December_2023,starknet,0,Dev who was inactive
burakinkaya,February_2023,starknet,0,Dev who was inactive
burakinkaya,February_2024,starknet,0,Dev who was inactive
burakinkaya,January_2023,starknet,0,Dev who was inactive
burakinkaya,January_2024,starknet,0,Dev who was inactive
burakinkaya,July_2023,starknet,0,Dev who was inactive
burakinkaya,June_2023,starknet,0,Dev who was inactive
burakinkaya,March_2023,starknet,0,Dev who was inactive
burakinkaya,May_2023,starknet,0,Dev who was inactive
burakinkaya,November_2022,starknet,24,Dev who merged 10 or more commits
burakinkaya,November_2023,starknet,0,Dev who was inactive
burakinkaya,October_2023,starknet,0,Dev who was inactive
burakinkaya,September_2023,starknet,0,Dev who was inactive
burn4ever,December_2023,starknet,12,Dev who merged 10 or more commits
burn4ever,February_2024,starknet,0,Dev who was inactive
burn4ever,January_2024,starknet,0,Dev who was inactive
buxiaozhizi,August_2023,starknet,0,Dev who was inactive
buxiaozhizi,December_2023,starknet,0,Dev who was inactive
buxiaozhizi,February_2024,starknet,0,Dev who was inactive
buxiaozhizi,January_2024,starknet,0,Dev who was inactive
buxiaozhizi,July_2023,starknet,0,Dev who was inactive
buxiaozhizi,June_2023,starknet,0,Dev who was inactive
buxiaozhizi,May_2023,starknet,6,Dev who merged between 2 and 9 commits
buxiaozhizi,November_2023,starknet,0,Dev who was inactive
buxiaozhizi,October_2023,starknet,0,Dev who was inactive
buxiaozhizi,September_2023,starknet,0,Dev who was inactive
bxdoan,April_2023,starknet,0,Dev who was inactive
bxdoan,August_2023,starknet,0,Dev who was inactive
bxdoan,December_2022,starknet,13,Dev who merged 10 or more commits
bxdoan,December_2023,starknet,0,Dev who was inactive
bxdoan,February_2023,starknet,0,Dev who was inactive
bxdoan,February_2024,starknet,0,Dev who was inactive
bxdoan,January_2023,starknet,0,Dev who was inactive
bxdoan,January_2024,starknet,0,Dev who was inactive
bxdoan,July_2023,starknet,0,Dev who was inactive
bxdoan,June_2023,starknet,0,Dev who was inactive
bxdoan,March_2023,starknet,0,Dev who was inactive
bxdoan,May_2023,starknet,0,Dev who was inactive
bxdoan,November_2023,starknet,0,Dev who was inactive
bxdoan,October_2023,starknet,0,Dev who was inactive
bxdoan,September_2023,starknet,0,Dev who was inactive
bytes032,December_2023,starknet,0,Dev who was inactive
bytes032,February_2024,starknet,0,Dev who was inactive
bytes032,January_2024,starknet,1,Dev who merged 1 commit
bzol,April_2023,starknet,0,Dev who was inactive
bzol,August_2023,starknet,0,Dev who was inactive
bzol,December_2022,starknet,1,Dev who merged 1 commit
bzol,December_2023,starknet,0,Dev who was inactive
bzol,February_2023,starknet,0,Dev who was inactive
bzol,February_2024,starknet,0,Dev who was inactive
bzol,January_2023,starknet,16,Dev who merged 10 or more commits
bzol,January_2024,starknet,0,Dev who was inactive
bzol,July_2023,starknet,0,Dev who was inactive
bzol,June_2023,starknet,0,Dev who was inactive
bzol,March_2023,starknet,0,Dev who was inactive
bzol,May_2023,starknet,0,Dev who was inactive
bzol,November_2023,starknet,0,Dev who was inactive
bzol,October_2023,starknet,0,Dev who was inactive
bzol,September_2023,starknet,0,Dev who was inactive
c29r3,December_2023,starknet,0,Dev who was inactive
c29r3,February_2024,starknet,0,Dev who was inactive
c29r3,January_2024,starknet,4,Dev who merged between 2 and 9 commits
c29r3,November_2023,starknet,0,Dev who was inactive
c29r3,October_2023,starknet,0,Dev who was inactive
c29r3,September_2023,starknet,0,Dev who was inactive
ca11ab1e,April_2022,starknet,0,Dev who was inactive
ca11ab1e,April_2023,starknet,0,Dev who was inactive
ca11ab1e,August_2021,starknet,0,Dev who was inactive
ca11ab1e,August_2022,starknet,0,Dev who was inactive
ca11ab1e,August_2023,starknet,0,Dev who was inactive
ca11ab1e,December_2021,starknet,0,Dev who was inactive
ca11ab1e,December_2022,starknet,0,Dev who was inactive
ca11ab1e,December_2023,starknet,0,Dev who was inactive
ca11ab1e,February_2022,starknet,0,Dev who was inactive
ca11ab1e,February_2023,starknet,0,Dev who was inactive
ca11ab1e,February_2024,starknet,0,Dev who was inactive
ca11ab1e,January_2022,starknet,0,Dev who was inactive
ca11ab1e,January_2023,starknet,0,Dev who was inactive
ca11ab1e,January_2024,starknet,0,Dev who was inactive
ca11ab1e,July_2022,starknet,27,Dev who merged 10 or more commits
ca11ab1e,July_2023,starknet,0,Dev who was inactive
ca11ab1e,June_2022,starknet,14,Dev who merged 10 or more commits
ca11ab1e,June_2023,starknet,0,Dev who was inactive
ca11ab1e,March_2022,starknet,0,Dev who was inactive
ca11ab1e,March_2023,starknet,0,Dev who was inactive
ca11ab1e,May_2022,starknet,2,Dev who merged between 2 and 9 commits
ca11ab1e,May_2023,starknet,0,Dev who was inactive
ca11ab1e,November_2021,starknet,0,Dev who was inactive
ca11ab1e,November_2022,starknet,0,Dev who was inactive
ca11ab1e,November_2023,starknet,0,Dev who was inactive
ca11ab1e,October_2021,starknet,0,Dev who was inactive
ca11ab1e,October_2022,starknet,0,Dev who was inactive
ca11ab1e,October_2023,starknet,0,Dev who was inactive
ca11ab1e,September_2021,starknet,0,Dev who was inactive
ca11ab1e,September_2022,starknet,0,Dev who was inactive
ca11ab1e,September_2023,starknet,0,Dev who was inactive
calebjacob,April_2023,starknet,183,Dev who merged 10 or more commits
calebjacob,August_2022,starknet,0,Dev who was inactive
calebjacob,August_2023,starknet,0,Dev who was inactive
calebjacob,December_2022,starknet,0,Dev who was inactive
calebjacob,December_2023,starknet,0,Dev who was inactive
calebjacob,February_2023,starknet,8,Dev who merged between 2 and 9 commits
calebjacob,February_2024,starknet,0,Dev who was inactive
calebjacob,January_2023,starknet,0,Dev who was inactive
calebjacob,January_2024,starknet,0,Dev who was inactive
calebjacob,July_2023,starknet,2,Dev who merged between 2 and 9 commits
calebjacob,June_2023,starknet,16,Dev who merged 10 or more commits
calebjacob,March_2023,starknet,52,Dev who merged 10 or more commits
calebjacob,May_2023,starknet,91,Dev who merged 10 or more commits
calebjacob,November_2022,starknet,0,Dev who was inactive
calebjacob,November_2023,starknet,0,Dev who was inactive
calebjacob,October_2022,starknet,0,Dev who was inactive
calebjacob,October_2023,starknet,0,Dev who was inactive
calebjacob,September_2022,starknet,0,Dev who was inactive
calebjacob,September_2023,starknet,0,Dev who was inactive
callmewhy,February_2024,starknet,0,Dev who was inactive
callmewhy,January_2024,starknet,1,Dev who merged 1 commit
calvwang9,April_2022,starknet,0,Dev who was inactive
calvwang9,April_2023,starknet,0,Dev who was inactive
calvwang9,August_2021,starknet,0,Dev who was inactive
calvwang9,August_2022,starknet,0,Dev who was inactive
calvwang9,August_2023,starknet,1,Dev who merged 1 commit
calvwang9,December_2021,starknet,0,Dev who was inactive
calvwang9,December_2022,starknet,0,Dev who was inactive
calvwang9,December_2023,starknet,0,Dev who was inactive
calvwang9,February_2022,starknet,1,Dev who merged 1 commit
calvwang9,February_2023,starknet,0,Dev who was inactive
calvwang9,February_2024,starknet,0,Dev who was inactive
calvwang9,January_2022,starknet,0,Dev who was inactive
calvwang9,January_2023,starknet,0,Dev who was inactive
calvwang9,January_2024,starknet,0,Dev who was inactive
calvwang9,July_2022,starknet,0,Dev who was inactive
calvwang9,July_2023,starknet,0,Dev who was inactive
calvwang9,June_2022,starknet,0,Dev who was inactive
calvwang9,June_2023,starknet,4,Dev who merged between 2 and 9 commits
calvwang9,March_2022,starknet,0,Dev who was inactive
calvwang9,March_2023,starknet,0,Dev who was inactive
calvwang9,May_2022,starknet,0,Dev who was inactive
calvwang9,May_2023,starknet,5,Dev who merged between 2 and 9 commits
calvwang9,November_2021,starknet,0,Dev who was inactive
calvwang9,November_2022,starknet,0,Dev who was inactive
calvwang9,November_2023,starknet,0,Dev who was inactive
calvwang9,October_2021,starknet,0,Dev who was inactive
calvwang9,October_2022,starknet,0,Dev who was inactive
calvwang9,October_2023,starknet,0,Dev who was inactive
calvwang9,September_2021,starknet,0,Dev who was inactive
calvwang9,September_2022,starknet,0,Dev who was inactive
calvwang9,September_2023,starknet,0,Dev who was inactive
canacechan,April_2022,starknet,0,Dev who was inactive
canacechan,April_2023,starknet,0,Dev who was inactive
canacechan,August_2022,starknet,0,Dev who was inactive
canacechan,August_2023,starknet,0,Dev who was inactive
canacechan,December_2022,starknet,0,Dev who was inactive
canacechan,December_2023,starknet,0,Dev who was inactive
canacechan,February_2023,starknet,0,Dev who was inactive
canacechan,February_2024,starknet,0,Dev who was inactive
canacechan,January_2023,starknet,0,Dev who was inactive
canacechan,January_2024,starknet,2,Dev who merged between 2 and 9 commits
canacechan,July_2022,starknet,0,Dev who was inactive
canacechan,July_2023,starknet,0,Dev who was inactive
canacechan,June_2022,starknet,0,Dev who was inactive
canacechan,June_2023,starknet,0,Dev who was inactive
canacechan,March_2023,starknet,0,Dev who was inactive
canacechan,May_2022,starknet,0,Dev who was inactive
canacechan,May_2023,starknet,0,Dev who was inactive
canacechan,November_2022,starknet,0,Dev who was inactive
canacechan,November_2023,starknet,0,Dev who was inactive
canacechan,October_2022,starknet,0,Dev who was inactive
canacechan,October_2023,starknet,0,Dev who was inactive
canacechan,September_2022,starknet,0,Dev who was inactive
canacechan,September_2023,starknet,0,Dev who was inactive
canlopes,April_2022,starknet,0,Dev who was inactive
canlopes,April_2023,starknet,0,Dev who was inactive
canlopes,August_2022,starknet,0,Dev who was inactive
canlopes,August_2023,starknet,0,Dev who was inactive
canlopes,December_2021,starknet,0,Dev who was inactive
canlopes,December_2022,starknet,0,Dev who was inactive
canlopes,December_2023,starknet,1,Dev who merged 1 commit
canlopes,February_2022,starknet,0,Dev who was inactive
canlopes,February_2023,starknet,14,Dev who merged 10 or more commits
canlopes,February_2024,starknet,0,Dev who was inactive
canlopes,January_2022,starknet,0,Dev who was inactive
canlopes,January_2023,starknet,26,Dev who merged 10 or more commits
canlopes,January_2024,starknet,0,Dev who was inactive
canlopes,July_2022,starknet,0,Dev who was inactive
canlopes,July_2023,starknet,0,Dev who was inactive
canlopes,June_2022,starknet,0,Dev who was inactive
canlopes,June_2023,starknet,0,Dev who was inactive
canlopes,March_2022,starknet,0,Dev who was inactive
canlopes,March_2023,starknet,16,Dev who merged 10 or more commits
canlopes,May_2022,starknet,0,Dev who was inactive
canlopes,May_2023,starknet,0,Dev who was inactive
canlopes,November_2021,starknet,0,Dev who was inactive
canlopes,November_2022,starknet,0,Dev who was inactive
canlopes,November_2023,starknet,0,Dev who was inactive
canlopes,October_2022,starknet,0,Dev who was inactive
canlopes,October_2023,starknet,0,Dev who was inactive
canlopes,September_2022,starknet,0,Dev who was inactive
canlopes,September_2023,starknet,0,Dev who was inactive
cannsky,August_2023,starknet,0,Dev who was inactive
cannsky,December_2023,starknet,0,Dev who was inactive
cannsky,February_2024,starknet,0,Dev who was inactive
cannsky,January_2024,starknet,0,Dev who was inactive
cannsky,July_2023,starknet,144,Dev who merged 10 or more commits
cannsky,November_2023,starknet,3,Dev who merged between 2 and 9 commits
cannsky,October_2023,starknet,12,Dev who merged 10 or more commits
cannsky,September_2023,starknet,0,Dev who was inactive
cantlee,April_2022,starknet,0,Dev who was inactive
cantlee,April_2023,starknet,0,Dev who was inactive
